image1,image2,score
I0409_01_02.png,I0409_01_04.png,5.254487731
I0549_03_02.png,I0549_05_01.png,7.068051259
I0466_03_02.png,I0466_04_02.png,9.076372089
I0218_02_01.png,I0218_02_02.png,5.648630337
I0789_01_01.png,I0789_07_02.png,2.21940233
I0228_01_01.png,I0228_01_03.png,2.19158992
I0289_03_02.png,I0289_05_01.png,8.104056185
I0045_01_01.png,I0045_01_06.png,2.717623036
I0279_02_01.png,I0279_04_02.png,4.985407031
I0588_01_01.png,I0588_07_02.png,2.763915531
I0427_01_02.png,I0427_01_04.png,3.653423058
I0482_02_02.png,I0482_05_01.png,4.423759573
I0001_04_02.png,I0001_06_01.png,6.405387434
I0151_03_02.png,I0151_04_02.png,7.23573405
I0915_07_01.png,I0915_07_02.png,2.900771545
I0376_01_03.png,I0376_01_04.png,3.136781825
I0350_03_01.png,I0350_04_01.png,2.693417654
I0255_01_01.png,I0255_04_01.png,2.642514908
I0397_07_01.png,I0397_07_02.png,2.316573708
I0186_01_01.png,I0186_03_02.png,4.612802586
I0201_01_03.png,I0201_01_05.png,3.570767561
I0780_03_02.png,I0780_04_02.png,4.45166613
I0504_01_04.png,I0504_01_05.png,1.90810877
I0916_01_01.png,I0916_03_01.png,2.365039902
I0378_03_01.png,I0378_05_02.png,6.940989481
I0960_04_01.png,I0960_04_02.png,2.540462413
I0284_01_03.png,I0284_01_05.png,3.438436737
I0634_01_01.png,I0634_07_02.png,3.428998631
I0008_02_02.png,I0008_04_01.png,7.956576106
I0995_01_01.png,I0995_07_01.png,5.040407088
I0331_01_05.png,I0331_01_06.png,4.68777292
I0027_03_02.png,I0027_06_01.png,4.079689757
I0559_01_03.png,I0559_01_05.png,5.875864811
I0595_04_01.png,I0595_04_02.png,8.29371013
I0439_04_01.png,I0439_06_01.png,2.558034729
I0214_01_05.png,I0214_01_06.png,3.064752289
I0406_01_01.png,I0406_04_01.png,4.261594381
I0184_01_01.png,I0184_01_04.png,4.438228545
I0044_01_01.png,I0044_05_02.png,4.462622418
I0121_03_02.png,I0121_06_01.png,2.914495198
I0545_02_01.png,I0545_04_02.png,6.066926569
I0119_01_03.png,I0119_01_06.png,7.128686615
I0763_03_01.png,I0763_04_01.png,2.534265629
I0228_01_03.png,I0228_01_06.png,4.606695843
I0447_01_01.png,I0447_05_02.png,2.81396971
I0859_04_01.png,I0859_06_01.png,5.129662858
I0411_01_03.png,I0411_01_06.png,6.781127958
I0887_01_01.png,I0887_05_02.png,6.060641623
I0632_03_01.png,I0632_03_02.png,5.094811287
I0054_01_01.png,I0054_01_05.png,3.412180691
I0626_03_01.png,I0626_04_02.png,8.080532885
I0648_01_02.png,I0648_01_06.png,9.006604706
I0741_01_01.png,I0741_04_01.png,3.504818631
I0120_01_01.png,I0120_06_01.png,2.562528075
I0847_02_02.png,I0847_03_01.png,6.111392773
I0479_01_01.png,I0479_04_01.png,6.573730957
I0441_02_02.png,I0441_03_01.png,3.357762523
I0687_02_02.png,I0687_03_01.png,5.061374917
I0718_03_02.png,I0718_06_01.png,2.830240604
I0111_01_02.png,I0111_01_04.png,4.077091218
I0538_07_01.png,I0538_07_02.png,6.709822112
I0711_02_02.png,I0711_05_01.png,3.667219283
I0907_01_01.png,I0907_07_02.png,4.09788168
I0385_01_01.png,I0385_02_02.png,4.336551086
I0117_01_03.png,I0117_01_05.png,3.602677123
I0186_01_01.png,I0186_07_02.png,2.457091113
I0188_01_01.png,I0188_07_01.png,4.175394609
I0411_01_02.png,I0411_01_03.png,4.638793938
I0247_05_01.png,I0247_05_02.png,6.649695559
I0759_04_02.png,I0759_06_01.png,7.964872611
I0207_04_02.png,I0207_05_01.png,8.107536112
I0258_01_03.png,I0258_01_05.png,2.854165053
I0265_02_01.png,I0265_05_01.png,7.813803083
I0304_01_01.png,I0304_01_06.png,6.766103463
I0986_04_01.png,I0986_06_01.png,2.388250193
I0437_01_01.png,I0437_01_05.png,4.592343621
I0173_01_01.png,I0173_07_02.png,2.452351495
I0638_02_02.png,I0638_04_02.png,6.330841163
I0737_02_02.png,I0737_03_01.png,4.527342931
I0117_01_01.png,I0117_04_02.png,6.096213876
I0151_01_01.png,I0151_05_02.png,4.437810174
I0567_04_01.png,I0567_04_02.png,7.835371725
I0979_02_01.png,I0979_04_01.png,4.271881875
I0638_01_01.png,I0638_01_03.png,4.532130495
I0478_03_02.png,I0478_05_01.png,6.884555323
I0087_03_01.png,I0087_06_01.png,5.279097037
I0326_01_02.png,I0326_01_06.png,3.938828575
I0135_01_01.png,I0135_01_04.png,3.015367692
I0638_01_02.png,I0638_01_03.png,3.067131416
I0177_01_01.png,I0177_03_02.png,4.642529292
I0249_01_01.png,I0249_07_02.png,2.641100429
I0603_02_02.png,I0603_06_01.png,4.055725562
I0424_01_01.png,I0424_01_04.png,5.065331162
I0255_01_01.png,I0255_01_02.png,3.211390578
I0094_07_01.png,I0094_07_02.png,2.890428185
I0580_03_02.png,I0580_04_01.png,3.647959684
I0517_01_03.png,I0517_01_06.png,3.929465686
I0735_03_02.png,I0735_04_02.png,4.730862921
I0862_02_01.png,I0862_05_02.png,3.900441876
I0610_01_01.png,I0610_01_06.png,5.539252793
I0438_01_04.png,I0438_01_06.png,3.08410775
I0579_01_05.png,I0579_01_06.png,4.628413621
I0719_01_01.png,I0719_02_01.png,3.614522987
I0607_01_01.png,I0607_05_01.png,5.062643633
I0228_01_03.png,I0228_01_05.png,3.135258925
I0610_03_01.png,I0610_04_02.png,6.942543345
I0030_01_01.png,I0030_01_03.png,2.576697135
I0330_01_01.png,I0330_04_02.png,6.465741086
I0438_03_02.png,I0438_05_02.png,4.183439298
I0206_01_03.png,I0206_01_06.png,5.918364448
I0427_02_02.png,I0427_03_02.png,3.256210776
I0320_02_02.png,I0320_04_01.png,8.345731365
I0882_03_02.png,I0882_06_01.png,4.48439354
I0964_01_01.png,I0964_06_01.png,3.242467792
I0500_01_04.png,I0500_01_06.png,6.554730369
I0438_02_01.png,I0438_04_01.png,4.567883441
I0037_02_01.png,I0037_04_02.png,6.74085345
I0633_01_02.png,I0633_01_03.png,3.015581387
I0728_03_02.png,I0728_06_01.png,4.710295376
I0143_01_01.png,I0143_01_04.png,4.443016745
I0568_01_04.png,I0568_01_05.png,3.184775187
I0524_01_02.png,I0524_01_05.png,7.208909847
I0500_04_01.png,I0500_05_02.png,4.609817145
I0390_01_04.png,I0390_01_05.png,3.674168538
I0618_01_01.png,I0618_02_02.png,5.221477454
I0662_03_01.png,I0662_04_02.png,7.779475763
I0313_01_01.png,I0313_07_01.png,3.552330286
I0316_03_01.png,I0316_03_02.png,3.280888583
I0303_01_03.png,I0303_01_05.png,4.035818109
I0584_01_03.png,I0584_01_04.png,3.81719583
I0773_03_01.png,I0773_03_02.png,2.258858013
I0971_01_01.png,I0971_07_02.png,1.515148248
I0240_04_02.png,I0240_06_01.png,6.683070152
I0490_02_02.png,I0490_04_01.png,6.369970033
I0165_02_02.png,I0165_05_02.png,3.925564109
I0867_02_01.png,I0867_04_01.png,5.835134911
I0097_01_01.png,I0097_01_06.png,12.36189565
I0332_05_01.png,I0332_06_01.png,3.34528459
I0363_01_01.png,I0363_02_01.png,4.430049303
I0071_01_03.png,I0071_01_06.png,6.902414523
I0601_01_02.png,I0601_01_05.png,2.988880686
I0357_03_01.png,I0357_05_01.png,6.576302245
I0803_02_01.png,I0803_05_02.png,6.487871262
I0342_02_01.png,I0342_06_01.png,3.816472867
I0581_01_01.png,I0581_01_04.png,4.113663791
I0875_03_01.png,I0875_04_01.png,3.892857946
I0638_01_01.png,I0638_01_05.png,4.109216063
I0386_01_05.png,I0386_01_06.png,2.855739431
I0582_02_01.png,I0582_02_02.png,5.496799659
I0494_01_03.png,I0494_01_04.png,3.425503332
I0617_01_03.png,I0617_01_04.png,4.991548702
I0218_03_01.png,I0218_05_02.png,4.41071312
I0939_02_02.png,I0939_04_02.png,6.962419021
I0251_01_01.png,I0251_06_01.png,2.655760906
I0013_01_01.png,I0013_01_03.png,4.084634631
I0094_02_01.png,I0094_05_01.png,5.89095047
I0343_03_02.png,I0343_06_01.png,4.329851269
I0574_01_02.png,I0574_01_04.png,5.354028751
I0412_01_01.png,I0412_01_02.png,2.831417071
I0745_02_02.png,I0745_05_02.png,2.771935107
I0221_01_04.png,I0221_01_05.png,6.197293283
I0909_03_01.png,I0909_06_01.png,2.924376817
I0438_01_01.png,I0438_07_01.png,3.09221925
I0798_01_01.png,I0798_07_01.png,3.071865931
I0661_02_01.png,I0661_04_01.png,3.847146062
I0984_01_01.png,I0984_04_02.png,5.029435733
I0603_04_02.png,I0603_05_02.png,6.586517031
I0979_04_02.png,I0979_06_01.png,5.684613431
I0382_01_01.png,I0382_01_05.png,3.105771455
I0895_03_02.png,I0895_05_02.png,3.787913175
I0687_01_01.png,I0687_03_01.png,3.827150049
I0634_01_05.png,I0634_01_06.png,4.20731512
I0236_01_01.png,I0236_04_02.png,7.608925105
I0520_01_03.png,I0520_01_06.png,5.924539963
I0513_01_01.png,I0513_04_02.png,7.967360946
I0263_01_04.png,I0263_01_06.png,9.48265861
I0479_01_04.png,I0479_01_05.png,3.84095023
I0087_02_02.png,I0087_03_02.png,5.869905447
I0180_02_02.png,I0180_05_02.png,4.515768816
I0404_01_03.png,I0404_01_04.png,2.839514452
I0203_01_02.png,I0203_01_03.png,4.833020447
I0774_02_02.png,I0774_03_01.png,4.867024481
I0901_02_02.png,I0901_03_02.png,3.097732667
I0258_01_01.png,I0258_04_02.png,5.63403227
I0363_02_01.png,I0363_06_01.png,4.607125474
I0686_01_01.png,I0686_05_02.png,2.312722134
I0098_03_01.png,I0098_04_02.png,6.56144477
I0134_01_01.png,I0134_05_02.png,1.824468378
I0369_01_01.png,I0369_04_01.png,3.308776693
I0642_04_01.png,I0642_06_01.png,2.732979956
I0251_02_01.png,I0251_03_01.png,4.473952356
I0172_01_01.png,I0172_01_06.png,3.904101497
I0642_03_02.png,I0642_05_01.png,7.140641394
I0580_02_01.png,I0580_05_02.png,4.6236136
I0389_01_02.png,I0389_01_06.png,5.896364063
I0279_01_04.png,I0279_01_05.png,4.975702125
I0150_07_01.png,I0150_07_02.png,6.221661877
I0337_01_01.png,I0337_01_04.png,8.056167963
I0069_01_01.png,I0069_05_02.png,2.346217887
I0162_01_01.png,I0162_07_02.png,2.720065276
I0029_01_03.png,I0029_01_05.png,2.179858951
I0283_01_01.png,I0283_01_04.png,8.378830862
I0790_02_01.png,I0790_05_02.png,8.181874379
I0016_01_01.png,I0016_05_01.png,5.074259557
I0440_01_03.png,I0440_01_06.png,3.320232726
I0738_02_02.png,I0738_04_01.png,6.729926724
I0764_02_02.png,I0764_05_01.png,8.615974667
I0646_03_02.png,I0646_04_02.png,6.837943952
I0652_07_01.png,I0652_07_02.png,5.062025403
I0450_02_01.png,I0450_05_02.png,3.436409871
I0003_01_02.png,I0003_01_04.png,3.447004939
I0559_01_02.png,I0559_01_04.png,4.517239375
I0058_03_02.png,I0058_06_01.png,4.251297221
I0906_02_02.png,I0906_04_02.png,5.219556668
I0907_01_01.png,I0907_07_01.png,3.104675215
I0523_02_02.png,I0523_03_02.png,7.277921134
I0042_05_02.png,I0042_06_01.png,1.921581969
I0314_01_02.png,I0314_01_05.png,3.176696829
I0236_02_02.png,I0236_04_01.png,7.475694248
I0869_01_01.png,I0869_05_02.png,3.108999776
I0983_04_01.png,I0983_05_02.png,5.409898513
I0525_02_02.png,I0525_03_01.png,6.168096332
I0334_01_01.png,I0334_01_04.png,5.692456485
I0649_01_01.png,I0649_05_02.png,3.079473123
I0165_01_03.png,I0165_01_06.png,3.471452075
I0282_02_01.png,I0282_03_01.png,6.176994873
I0160_01_03.png,I0160_01_05.png,4.127308454
I0225_03_02.png,I0225_05_02.png,7.197437038
I0562_01_03.png,I0562_01_06.png,3.918885578
I0522_03_02.png,I0522_04_01.png,3.281712516
I0773_04_01.png,I0773_04_02.png,8.396415696
I0158_01_01.png,I0158_02_02.png,2.955304998
I0409_01_01.png,I0409_01_02.png,3.826923188
I0308_01_01.png,I0308_01_05.png,5.181785299
I0400_01_01.png,I0400_03_01.png,2.517280561
I0450_01_01.png,I0450_06_01.png,3.391135418
I0525_07_01.png,I0525_07_02.png,4.726764763
I0551_02_02.png,I0551_04_01.png,5.365453956
I0756_01_01.png,I0756_07_02.png,2.686409031
I0563_04_01.png,I0563_05_01.png,5.113615651
I0469_01_05.png,I0469_01_06.png,4.969156283
I0605_03_02.png,I0605_04_02.png,6.541535021
I0800_07_01.png,I0800_07_02.png,3.630129976
I0618_01_01.png,I0618_04_01.png,3.184917851
I0488_03_02.png,I0488_05_01.png,8.170992226
I0891_01_01.png,I0891_04_02.png,4.086113834
I0331_02_02.png,I0331_04_02.png,7.568555889
I0428_04_01.png,I0428_04_02.png,8.735896786
I0874_01_01.png,I0874_04_02.png,3.996071653
I0967_01_01.png,I0967_07_02.png,5.067661855
I0165_02_01.png,I0165_05_02.png,4.80929833
I0195_01_02.png,I0195_01_06.png,3.827895496
I0119_03_01.png,I0119_04_02.png,6.401007181
I0632_04_01.png,I0632_05_02.png,2.858802233
I0883_01_01.png,I0883_07_01.png,2.196894332
I0500_01_02.png,I0500_01_05.png,4.084347512
I0206_01_01.png,I0206_01_05.png,3.543185964
I0530_02_01.png,I0530_04_02.png,7.567610547
I0002_01_01.png,I0002_01_05.png,5.415271771
I0860_01_01.png,I0860_04_01.png,3.12677742
I0524_01_01.png,I0524_06_01.png,2.573017618
I0080_01_01.png,I0080_01_03.png,1.784056515
I0437_01_01.png,I0437_01_06.png,2.995656592
I0887_03_01.png,I0887_03_02.png,3.623183797
I0662_01_01.png,I0662_04_02.png,7.40758991
I0495_07_01.png,I0495_07_02.png,2.269724233
I0590_01_02.png,I0590_01_04.png,5.814347986
I0496_01_01.png,I0496_01_06.png,2.951834371
I0044_01_03.png,I0044_01_05.png,5.108824748
I0812_01_01.png,I0812_06_01.png,2.710056607
I0773_04_02.png,I0773_05_02.png,5.790180754
I0064_01_04.png,I0064_01_06.png,6.203763987
I0040_02_02.png,I0040_03_01.png,2.47694749
I0553_01_03.png,I0553_01_06.png,5.578544682
I0519_07_01.png,I0519_07_02.png,2.588425629
I0038_01_02.png,I0038_01_05.png,4.034156275
I0471_01_01.png,I0471_05_01.png,4.222402354
I0433_01_01.png,I0433_07_02.png,2.62869109
I0503_01_03.png,I0503_01_05.png,3.093215529
I0533_04_02.png,I0533_05_02.png,6.956144074
I0401_03_01.png,I0401_05_02.png,2.976632587
I0114_04_02.png,I0114_06_01.png,5.616330337
I0898_01_01.png,I0898_07_01.png,2.958574029
I0982_02_01.png,I0982_04_02.png,5.418042633
I0507_01_01.png,I0507_01_03.png,6.339850696
I0658_01_03.png,I0658_01_06.png,3.713104479
I0657_01_01.png,I0657_07_01.png,2.316870253
I0798_03_02.png,I0798_06_01.png,5.486065216
I0296_03_02.png,I0296_05_02.png,8.180345589
I0447_01_01.png,I0447_04_02.png,8.601761324
I0062_01_03.png,I0062_01_04.png,3.512611787
I0935_04_02.png,I0935_06_01.png,4.533393191
I0881_01_01.png,I0881_04_02.png,4.49193155
I0297_01_01.png,I0297_02_02.png,6.12660021
I0394_05_01.png,I0394_05_02.png,3.942960614
I0091_01_01.png,I0091_01_04.png,3.24200815
I0018_01_05.png,I0018_01_06.png,1.706311747
I0043_01_03.png,I0043_01_05.png,2.980675765
I0382_01_01.png,I0382_01_03.png,3.216760522
I0665_01_01.png,I0665_06_01.png,2.974109651
I0830_02_02.png,I0830_05_02.png,9.159001009
I0407_02_02.png,I0407_04_01.png,9.143377481
I0986_01_01.png,I0986_05_02.png,2.610074793
I0580_02_01.png,I0580_05_01.png,4.708573502
I0121_01_01.png,I0121_01_02.png,3.739775142
I0423_02_02.png,I0423_04_01.png,5.387685122
I0146_01_03.png,I0146_01_06.png,10.00240494
I0945_05_01.png,I0945_05_02.png,4.478375255
I0448_03_02.png,I0448_04_01.png,2.786950295
I0247_01_02.png,I0247_01_04.png,6.699477444
I0019_01_03.png,I0019_01_04.png,2.991921114
I0993_02_01.png,I0993_04_01.png,5.087757652
I0610_02_01.png,I0610_03_02.png,2.871145627
I0136_01_04.png,I0136_01_05.png,6.645831647
I0357_01_01.png,I0357_03_02.png,5.007693834
I0194_01_01.png,I0194_03_01.png,5.024464252
I0314_01_04.png,I0314_01_05.png,4.611002754
I0419_03_01.png,I0419_04_02.png,6.305684118
I0423_03_01.png,I0423_03_02.png,7.420437696
I0506_01_01.png,I0506_04_02.png,5.349017372
I0915_01_01.png,I0915_07_01.png,2.52838558
I0444_01_03.png,I0444_01_06.png,3.30167428
I0427_02_02.png,I0427_05_01.png,5.198541431
I0230_02_01.png,I0230_03_01.png,3.955141025
I0010_01_03.png,I0010_01_06.png,4.455746006
I0060_02_02.png,I0060_06_01.png,3.916282099
I0563_07_01.png,I0563_07_02.png,3.544944038
I0124_01_04.png,I0124_01_06.png,6.960912032
I0124_01_01.png,I0124_04_02.png,5.084288006
I0310_02_02.png,I0310_03_01.png,5.472061963
I0409_05_01.png,I0409_06_01.png,6.393171027
I0505_02_02.png,I0505_04_01.png,3.572276127
I0324_01_01.png,I0324_07_01.png,2.640332172
I0711_01_01.png,I0711_06_01.png,2.696517289
I0931_03_01.png,I0931_06_01.png,1.833081486
I0273_05_01.png,I0273_05_02.png,3.757423745
I0810_03_02.png,I0810_04_02.png,7.906762413
I0032_04_02.png,I0032_06_01.png,5.324371747
I0657_01_02.png,I0657_01_06.png,2.53733014
I0638_04_01.png,I0638_05_01.png,5.320364287
I0505_02_01.png,I0505_04_01.png,3.279563243
I0477_01_01.png,I0477_03_01.png,2.73756891
I0084_01_01.png,I0084_01_02.png,4.020690055
I0270_02_01.png,I0270_02_02.png,7.276103837
I0502_02_01.png,I0502_05_01.png,3.777695373
I0340_05_01.png,I0340_05_02.png,6.779708007
I0138_03_02.png,I0138_05_01.png,7.269568608
I0222_05_02.png,I0222_06_01.png,2.596956231
I0480_02_01.png,I0480_03_02.png,3.909807973
I0955_02_01.png,I0955_04_02.png,5.765244431
I0426_04_02.png,I0426_05_02.png,10.14623457
I0602_01_05.png,I0602_01_06.png,3.265617295
I0588_01_01.png,I0588_02_02.png,3.70355248
I0204_01_02.png,I0204_01_06.png,3.159624181
I0734_01_01.png,I0734_03_02.png,2.508524245
I0320_01_02.png,I0320_01_05.png,3.786455095
I0717_02_02.png,I0717_04_01.png,4.866396469
I0443_01_04.png,I0443_01_06.png,2.382084005
I0591_01_01.png,I0591_03_01.png,2.242490074
I0090_03_02.png,I0090_04_02.png,6.498556599
I0132_07_01.png,I0132_07_02.png,6.690866587
I0084_04_01.png,I0084_06_01.png,2.861619272
I0296_01_01.png,I0296_01_04.png,2.603140005
I0603_02_01.png,I0603_05_01.png,3.464806508
I0520_05_01.png,I0520_05_02.png,9.279445803
I0234_01_01.png,I0234_04_02.png,5.262199431
I0588_01_05.png,I0588_01_06.png,3.847504559
I0859_04_02.png,I0859_06_01.png,7.048237865
I0221_01_01.png,I0221_01_03.png,2.610184011
I0658_01_01.png,I0658_03_01.png,2.921000916
I0027_01_01.png,I0027_05_02.png,8.008055654
I0584_03_02.png,I0584_04_01.png,3.759460922
I0066_01_02.png,I0066_01_04.png,5.743220891
I0806_02_02.png,I0806_04_01.png,4.179887927
I0153_01_01.png,I0153_01_05.png,2.140164705
I0515_01_01.png,I0515_03_02.png,3.64241845
I0401_01_01.png,I0401_02_01.png,3.371095004
I0717_05_01.png,I0717_05_02.png,3.898563525
I0658_01_04.png,I0658_01_06.png,6.684971044
I0322_01_02.png,I0322_01_06.png,4.666539374
I0834_01_01.png,I0834_07_02.png,2.424764643
I0663_03_01.png,I0663_03_02.png,5.072993659
I0674_04_02.png,I0674_05_01.png,8.085189999
I0236_01_01.png,I0236_07_02.png,3.748647923
I0404_01_01.png,I0404_01_04.png,3.0984412
I0548_01_03.png,I0548_01_06.png,4.768066278
I0346_02_01.png,I0346_05_01.png,7.386093301
I0756_03_01.png,I0756_05_02.png,3.896509066
I0258_01_01.png,I0258_01_03.png,3.767533658
I0669_02_01.png,I0669_06_01.png,3.243105803
I0502_01_03.png,I0502_01_06.png,5.218877609
I0523_03_02.png,I0523_04_01.png,6.206180251
I0607_01_01.png,I0607_03_01.png,2.835653339
I0282_01_01.png,I0282_01_02.png,9.564472038
I0251_02_02.png,I0251_06_01.png,7.40488554
I0841_02_01.png,I0841_06_01.png,3.494115464
I0101_01_02.png,I0101_01_04.png,5.174205829
I0533_02_02.png,I0533_03_02.png,5.678784957
I0687_02_02.png,I0687_04_01.png,5.584480419
I0111_02_02.png,I0111_05_01.png,6.378413447
I0924_05_02.png,I0924_06_01.png,3.142317379
I0811_03_01.png,I0811_04_01.png,3.65066981
I0239_05_02.png,I0239_06_01.png,5.901970865
I0993_07_01.png,I0993_07_02.png,2.443520174
I0847_01_01.png,I0847_05_01.png,4.184290548
I0530_03_01.png,I0530_04_02.png,6.926100855
I0237_03_01.png,I0237_03_02.png,5.715610949
I0086_01_03.png,I0086_01_06.png,3.257854522
I0429_04_02.png,I0429_06_01.png,7.462618696
I0844_03_02.png,I0844_05_01.png,5.031606633
I0096_01_01.png,I0096_07_02.png,1.924839301
I0817_07_01.png,I0817_07_02.png,2.490584276
I0544_01_04.png,I0544_01_05.png,7.348619677
I0735_01_01.png,I0735_05_02.png,2.698622586
I0560_04_02.png,I0560_05_02.png,7.495674292
I0001_03_01.png,I0001_03_02.png,5.726139443
I0747_03_02.png,I0747_05_02.png,5.607762621
I0414_01_04.png,I0414_01_06.png,2.739083185
I0162_01_01.png,I0162_07_01.png,2.888187888
I0087_01_02.png,I0087_01_06.png,7.407127976
I0039_01_02.png,I0039_01_04.png,10.0680803
I0236_02_01.png,I0236_02_02.png,6.686352198
I0821_01_01.png,I0821_06_01.png,2.661480532
I0499_01_03.png,I0499_01_06.png,2.579751904
I0337_01_01.png,I0337_03_01.png,2.90569385
I0990_03_01.png,I0990_03_02.png,3.927208612
I0215_02_01.png,I0215_04_01.png,5.77370478
I0588_01_02.png,I0588_01_03.png,3.474683063
I0208_02_01.png,I0208_04_01.png,6.351624521
I0610_01_01.png,I0610_07_02.png,3.01737724
I0734_02_02.png,I0734_03_02.png,3.518031773
I0886_03_02.png,I0886_05_01.png,4.695411391
I0510_01_03.png,I0510_01_05.png,4.351015901
I0009_01_03.png,I0009_01_06.png,8.349142023
I0931_02_01.png,I0931_03_02.png,2.945380804
I0559_01_01.png,I0559_02_01.png,4.305276634
I0502_01_01.png,I0502_01_04.png,5.837265125
I0744_04_02.png,I0744_06_01.png,5.20136482
I0908_04_02.png,I0908_05_02.png,7.315540619
I0102_02_01.png,I0102_04_01.png,5.261517517
I0156_02_01.png,I0156_02_02.png,6.471997416
I0479_01_02.png,I0479_01_04.png,3.741928536
I0652_02_02.png,I0652_05_01.png,5.098565936
I0316_01_01.png,I0316_03_02.png,2.823932865
I0502_01_01.png,I0502_01_02.png,4.669034962
I0184_01_01.png,I0184_04_02.png,4.856340887
I0504_01_01.png,I0504_05_02.png,2.979406277
I0059_01_02.png,I0059_01_05.png,4.012012986
I0306_01_01.png,I0306_07_01.png,3.243303377
I0474_01_01.png,I0474_02_01.png,5.607214557
I0489_05_01.png,I0489_05_02.png,6.063719047
I0659_01_03.png,I0659_01_04.png,6.65861492
I0484_01_04.png,I0484_01_06.png,7.013233739
I0024_01_04.png,I0024_01_05.png,9.151775673
I0968_03_01.png,I0968_04_02.png,5.356275668
I0775_02_02.png,I0775_04_02.png,4.816744962
I0789_02_01.png,I0789_03_02.png,3.65713424
I0032_01_01.png,I0032_03_01.png,5.02352788
I0368_01_02.png,I0368_01_06.png,5.966848459
I0651_04_02.png,I0651_05_02.png,8.760394107
I0566_01_01.png,I0566_07_01.png,3.768747788
I0095_01_01.png,I0095_07_01.png,6.433349208
I0661_02_01.png,I0661_06_01.png,3.744988403
I0515_01_01.png,I0515_01_06.png,4.487381551
I0310_01_02.png,I0310_01_06.png,2.14448536
I0607_01_01.png,I0607_01_02.png,2.565908685
I0563_01_01.png,I0563_06_01.png,2.422855737
I0862_04_02.png,I0862_06_01.png,7.703793536
I0030_04_01.png,I0030_05_01.png,4.369328742
I0024_03_02.png,I0024_06_01.png,7.372458429
I0501_01_01.png,I0501_07_01.png,2.767170512
I0649_01_02.png,I0649_01_03.png,3.331304917
I0701_07_01.png,I0701_07_02.png,3.030439101
I0707_02_02.png,I0707_04_02.png,5.543594476
I0677_02_02.png,I0677_05_01.png,4.157613189
I0307_03_02.png,I0307_05_01.png,6.60077131
I0594_01_04.png,I0594_01_05.png,4.18282044
I0772_03_01.png,I0772_05_02.png,6.338216249
I0464_02_02.png,I0464_05_01.png,6.605026807
I0798_01_01.png,I0798_04_02.png,6.332249085
I0176_03_02.png,I0176_04_01.png,6.767954458
I0624_03_01.png,I0624_05_02.png,6.402085855
I0402_01_01.png,I0402_04_02.png,5.274547248
I0032_03_01.png,I0032_04_01.png,4.951772615
I0562_01_01.png,I0562_03_01.png,2.875167993
I0091_02_01.png,I0091_03_02.png,6.692524671
I0581_03_01.png,I0581_05_02.png,3.508329927
I0356_02_01.png,I0356_02_02.png,6.459237102
